RSLT1306 (Chromatogram RI)	
8.18333	-0.005
8.18500	0.011
8.18667	0.010
8.18833	-0.004
8.19000	-0.011
8.19167	0.005
8.19333	0.009
8.19500	-0.001
8.19667	-0.007
8.19833	0.011
8.20000	0.015
8.20167	0.008
8.20333	-0.002
8.20500	0.012
8.20667	0.014
8.20833	0.005
8.21000	-0.004
8.21167	0.010
8.21333	0.014
8.21500	0.006
8.21667	0.001
8.21833	0.016
8.22000	0.021
8.22167	0.013
8.22333	0.004
8.22500	0.016
8.22667	0.023
8.22833	0.013
8.23000	0.001
8.23167	0.013
8.23333	0.017
8.23500	0.008
8.23667	-0.002
8.23833	0.009
8.24000	0.017
8.24167	0.009
8.24333	-0.002
8.24500	0.005
8.24667	0.012
8.24833	0.006
8.25000	-0.004
8.25167	0.006
8.25333	0.017
8.25500	0.010
8.25667	-0.004
8.25833	0.006
8.26000	0.014
8.26167	0.010
8.26333	-0.001
8.26500	0.009
8.26667	0.020
8.26833	0.016
8.27000	0.001
8.27167	0.008
8.27333	0.018
8.27500	0.011
8.27667	-0.004
8.27833	0.000
8.28000	0.015
8.28167	0.013
8.28333	-0.001
8.28500	0.006
8.28667	0.019
8.28833	0.018
8.29000	0.005
8.29167	0.007
8.29333	0.019
8.29500	0.012
8.29667	-0.001
8.29833	0.003
8.30000	0.016
8.30167	0.016
8.30333	0.006
8.30500	0.007
8.30667	0.023
8.30833	0.021
8.31000	0.009
8.31167	0.010
8.31333	0.022
8.31500	0.021
8.31667	0.008
8.31833	0.006
8.32000	0.021
8.32167	0.020
8.32333	0.006
8.32500	0.004
8.32667	0.019
8.32833	0.023
8.33000	0.011
8.33167	0.007
8.33333	0.019
8.33500	0.019
8.33667	0.007
8.33833	0.004
8.34000	0.016
8.34167	0.016
8.34333	0.007
8.34500	0.004
8.34667	0.019
8.34833	0.023
8.35000	0.014
8.35167	0.009
8.35333	0.025
8.35500	0.028
8.35667	0.012
8.35833	0.001
8.36000	0.013
8.36167	0.017
8.36333	0.006
8.36500	-0.004
8.36667	0.007
8.36833	0.011
8.37000	0.002
8.37167	-0.004
8.37333	0.012
8.37500	0.018
8.37667	0.007
8.37833	-0.001
8.38000	0.011
8.38167	0.017
8.38333	0.011
8.38500	0.000
8.38667	0.012
8.38833	0.019
8.39000	0.009
8.39167	0.001
8.39333	0.012
8.39500	0.020
8.39667	0.016
8.39833	0.004
8.40000	0.011
8.40167	0.019
8.40333	0.013
8.40500	-0.001
8.40667	0.005
8.40833	0.017
8.41000	0.012
8.41167	-0.001
8.41333	0.008
8.41500	0.017
8.41667	0.012
8.41833	0.000
8.42000	0.007
8.42167	0.020
8.42333	0.016
8.42500	0.002
8.42667	0.005
8.42833	0.014
8.43000	0.012
8.43167	0.000
8.43333	0.008
8.43500	0.023
8.43667	0.022
8.43833	0.007
8.44000	0.014
8.44167	0.024
8.44333	0.017
8.44500	0.002
8.44667	0.007
8.44833	0.018
8.45000	0.018
8.45167	0.005
8.45333	0.008
8.45500	0.021
8.45667	0.021
8.45833	0.008
8.46000	0.014
8.46167	0.031
8.46333	0.028
8.46500	0.011
8.46667	0.016
8.46833	0.028
8.47000	0.028
8.47167	0.012
8.47333	0.008
8.47500	0.023
8.47667	0.025
8.47833	0.013
8.48000	0.010
8.48167	0.024
8.48333	0.027
8.48500	0.012
8.48667	0.008
8.48833	0.021
8.49000	0.022
8.49167	0.007
8.49333	0.004
8.49500	0.015
8.49667	0.020
8.49833	0.011
8.50000	0.006
8.50167	0.019
8.50333	0.023
8.50500	0.012
8.50667	0.003
8.50833	0.014
8.51000	0.017
8.51167	0.011
8.51333	0.008
8.51500	0.023
8.51667	0.027
8.51833	0.019
8.52000	0.010
8.52167	0.021
8.52333	0.026
8.52500	0.017
8.52667	0.008
8.52833	0.020
8.53000	0.024
8.53167	0.019
8.53333	0.012
8.53500	0.025
8.53667	0.029
8.53833	0.022
8.54000	0.010
8.54167	0.022
8.54333	0.026
8.54500	0.018
8.54667	0.007
8.54833	0.023
8.55000	0.029
8.55167	0.022
8.55333	0.009
8.55500	0.021
8.55667	0.029
8.55833	0.025
8.56000	0.012
8.56167	0.025
8.56333	0.030
8.56500	0.025
8.56667	0.010
8.56833	0.018
8.57000	0.023
8.57167	0.018
8.57333	0.005
8.57500	0.016
8.57667	0.028
8.57833	0.021
8.58000	0.007
8.58167	0.015
8.58333	0.020
8.58500	0.014
8.58667	-0.002
8.58833	0.006
8.59000	0.017
8.59167	0.015
8.59333	0.002
8.59500	0.008
8.59667	0.022
8.59833	0.020
8.60000	0.005
8.60167	0.009
8.60333	0.024
8.60500	0.025
8.60667	0.011
8.60833	0.016
8.61000	0.030
8.61167	0.031
8.61333	0.018
8.61500	0.020
8.61667	0.032
8.61833	0.030
8.62000	0.016
8.62167	0.015
8.62333	0.028
8.62500	0.028
8.62667	0.019
8.62833	0.016
8.63000	0.029
8.63167	0.032
8.63333	0.020
8.63500	0.018
8.63667	0.027
8.63833	0.030
8.64000	0.019
8.64167	0.018
8.64333	0.034
8.64500	0.034
8.64667	0.020
8.64833	0.017
8.65000	0.031
8.65167	0.031
8.65333	0.016
8.65500	0.007
8.65667	0.021
8.65833	0.025
8.66000	0.016
8.66167	0.010
8.66333	0.023
8.66500	0.030
8.66667	0.020
8.66833	0.009
8.67000	0.025
8.67167	0.034
8.67333	0.030
8.67500	0.024
8.67667	0.044
8.67833	0.050
8.68000	0.040
8.68167	0.033
8.68333	0.050
8.68500	0.058
8.68667	0.053
8.68833	0.041
8.69000	0.053
8.69167	0.057
8.69333	0.049
8.69500	0.035
8.69667	0.046
8.69833	0.054
8.70000	0.045
8.70167	0.028
8.70333	0.041
8.70500	0.049
8.70667	0.044
8.70833	0.027
8.71000	0.035
8.71167	0.042
8.71333	0.035
8.71500	0.023
8.71667	0.033
8.71833	0.040
8.72000	0.035
8.72167	0.023
8.72333	0.027
8.72500	0.037
8.72667	0.034
8.72833	0.021
8.73000	0.028
8.73167	0.039
8.73333	0.036
8.73500	0.025
8.73667	0.030
8.73833	0.041
8.74000	0.041
8.74167	0.027
8.74333	0.033
8.74500	0.045
8.74667	0.040
8.74833	0.024
8.75000	0.026
8.75167	0.038
8.75333	0.037
8.75500	0.025
8.75667	0.028
8.75833	0.045
8.76000	0.045
8.76167	0.035
8.76333	0.035
8.76500	0.049
8.76667	0.048
8.76833	0.035
8.77000	0.032
8.77167	0.048
8.77333	0.049
8.77500	0.035
8.77667	0.031
8.77833	0.044
8.78000	0.046
8.78167	0.031
8.78333	0.028
8.78500	0.042
8.78667	0.040
8.78833	0.029
8.79000	0.024
8.79167	0.040
8.79333	0.040
8.79500	0.028
8.79667	0.024
8.79833	0.043
8.80000	0.047
8.80167	0.036
8.80333	0.027
8.80500	0.038
8.80667	0.041
8.80833	0.036
8.81000	0.026
8.81167	0.039
8.81333	0.043
8.81500	0.032
8.81667	0.022
8.81833	0.035
8.82000	0.039
8.82167	0.032
8.82333	0.025
8.82500	0.037
8.82667	0.040
8.82833	0.030
8.83000	0.020
8.83167	0.033
8.83333	0.038
8.83500	0.034
8.83667	0.024
8.83833	0.038
8.84000	0.046
8.84167	0.036
8.84333	0.024
8.84500	0.036
8.84667	0.041
8.84833	0.037
8.85000	0.026
8.85167	0.037
8.85333	0.046
8.85500	0.039
8.85667	0.028
8.85833	0.036
8.86000	0.043
8.86167	0.032
8.86333	0.020
8.86500	0.029
8.86667	0.042
8.86833	0.039
8.87000	0.026
8.87167	0.033
8.87333	0.046
8.87500	0.044
8.87667	0.030
8.87833	0.034
8.88000	0.045
8.88167	0.037
8.88333	0.025
8.88500	0.032
8.88667	0.047
8.88833	0.043
8.89000	0.029
8.89167	0.032
8.89333	0.041
8.89500	0.038
8.89667	0.026
8.89833	0.029
8.90000	0.040
8.90167	0.035
8.90333	0.024
8.90500	0.026
8.90667	0.042
8.90833	0.043
8.91000	0.032
8.91167	0.030
8.91333	0.046
8.91500	0.045
8.91667	0.033
8.91833	0.032
8.92000	0.045
8.92167	0.048
8.92333	0.037
8.92500	0.033
8.92667	0.046
8.92833	0.045
8.93000	0.035
8.93167	0.032
8.93333	0.045
8.93500	0.045
8.93667	0.033
8.93833	0.027
8.94000	0.040
8.94167	0.041
8.94333	0.029
8.94500	0.023
8.94667	0.036
8.94833	0.040
8.95000	0.028
8.95167	0.021
8.95333	0.038
8.95500	0.040
8.95667	0.032
8.95833	0.027
8.96000	0.041
8.96167	0.045
8.96333	0.035
8.96500	0.030
8.96667	0.048
8.96833	0.056
8.97000	0.045
8.97167	0.038
8.97333	0.049
8.97500	0.052
8.97667	0.037
8.97833	0.027
8.98000	0.037
8.98167	0.042
8.98333	0.033
8.98500	0.024
8.98667	0.036
8.98833	0.045
8.99000	0.039
8.99167	0.031
8.99333	0.043
8.99500	0.050
8.99667	0.042
8.99833	0.028
9.00000	0.033
9.00167	0.041
9.00333	0.036
9.00500	0.024
9.00667	0.033
9.00833	0.040
9.01000	0.035
9.01167	0.027
9.01333	0.039
9.01500	0.050
9.01667	0.041
9.01833	0.028
9.02000	0.036
9.02167	0.046
9.02333	0.041
9.02500	0.030
9.02667	0.039
9.02833	0.048
9.03000	0.043
9.03167	0.030
9.03333	0.036
9.03500	0.044
9.03667	0.043
9.03833	0.031
9.04000	0.038
9.04167	0.052
9.04333	0.046
9.04500	0.031
9.04667	0.034
9.04833	0.043
9.05000	0.043
9.05167	0.030
9.05333	0.034
9.05500	0.047
9.05667	0.047
9.05833	0.037
9.06000	0.044
9.06167	0.057
9.06333	0.056
9.06500	0.041
9.06667	0.039
9.06833	0.053
9.07000	0.050
9.07167	0.033
9.07333	0.034
9.07500	0.044
9.07667	0.044
9.07833	0.032
9.08000	0.030
9.08167	0.044
9.08333	0.047
9.08500	0.034
9.08667	0.029
9.08833	0.041
9.09000	0.044
9.09167	0.033
9.09333	0.033
9.09500	0.050
9.09667	0.053
9.09833	0.039
9.10000	0.038
9.10167	0.056
9.10333	0.059
9.10500	0.045
9.10667	0.039
9.10833	0.055
9.11000	0.057
9.11167	0.041
9.11333	0.033
9.11500	0.049
9.11667	0.053
9.11833	0.042
9.12000	0.034
9.12167	0.046
9.12333	0.049
9.12500	0.035
9.12667	0.024
9.12833	0.040
9.13000	0.046
9.13167	0.038
9.13333	0.028
9.13500	0.041
9.13667	0.046
9.13833	0.036
9.14000	0.026
9.14167	0.040
9.14333	0.048
9.14500	0.043
9.14667	0.036
9.14833	0.052
9.15000	0.057
9.15167	0.047
9.15333	0.035
9.15500	0.047
9.15667	0.054
9.15833	0.047
9.16000	0.039
9.16167	0.052
9.16333	0.058
9.16500	0.056
9.16667	0.042
9.16833	0.050
9.17000	0.058
9.17167	0.053
9.17333	0.039
9.17500	0.044
9.17667	0.052
9.17833	0.054
9.18000	0.041
9.18167	0.050
9.18333	0.057
9.18500	0.054
9.18667	0.041
9.18833	0.048
9.19000	0.054
9.19167	0.046
9.19333	0.033
9.19500	0.039
9.19667	0.049
9.19833	0.047
9.20000	0.034
9.20167	0.040
9.20333	0.056
9.20500	0.057
9.20667	0.043
9.20833	0.046
9.21000	0.057
9.21167	0.055
9.21333	0.041
9.21500	0.046
9.21667	0.061
9.21833	0.061
9.22000	0.045
9.22167	0.045
9.22333	0.056
9.22500	0.051
9.22667	0.038
9.22833	0.039
9.23000	0.055
9.23167	0.057
9.23333	0.044
9.23500	0.042
9.23667	0.058
9.23833	0.058
9.24000	0.047
9.24167	0.046
9.24333	0.060
9.24500	0.060
9.24667	0.042
9.24833	0.037
9.25000	0.052
9.25167	0.056
9.25333	0.042
9.25500	0.035
9.25667	0.049
9.25833	0.054
9.26000	0.043
9.26167	0.037
9.26333	0.054
9.26500	0.057
9.26667	0.047
9.26833	0.036
9.27000	0.051
9.27167	0.057
9.27333	0.047
9.27500	0.039
9.27667	0.054
9.27833	0.059
9.28000	0.051
9.28167	0.041
9.28333	0.059
9.28500	0.060
9.28667	0.049
9.28833	0.042
9.29000	0.060
9.29167	0.066
9.29333	0.056
9.29500	0.045
9.29667	0.057
9.29833	0.058
9.30000	0.051
9.30167	0.036
9.30333	0.051
9.30500	0.059
9.30667	0.051
9.30833	0.041
9.31000	0.055
9.31167	0.061
9.31333	0.056
9.31500	0.043
9.31667	0.052
9.31833	0.061
9.32000	0.055
9.32167	0.036
9.32333	0.046
9.32500	0.056
9.32667	0.052
9.32833	0.037
9.33000	0.046
9.33167	0.054
9.33333	0.051
9.33500	0.041
9.33667	0.052
9.33833	0.061
9.34000	0.055
9.34167	0.041
9.34333	0.046
9.34500	0.054
9.34667	0.048
9.34833	0.036
9.35000	0.043
9.35167	0.055
9.35333	0.054
9.35500	0.041
9.35667	0.042
9.35833	0.054
9.36000	0.050
9.36167	0.042
9.36333	0.045
9.36500	0.062
9.36667	0.061
9.36833	0.051
9.37000	0.051
9.37167	0.066
9.37333	0.065
9.37500	0.055
9.37667	0.055
9.37833	0.069
9.38000	0.068
9.38167	0.056
9.38333	0.053
9.38500	0.067
9.38667	0.061
9.38833	0.044
9.39000	0.043
9.39167	0.058
9.39333	0.062
9.39500	0.051
9.39667	0.045
9.39833	0.055
9.40000	0.056
9.40167	0.044
9.40333	0.036
9.40500	0.053
9.40667	0.056
9.40833	0.045
9.41000	0.034
9.41167	0.049
9.41333	0.050
9.41500	0.038
9.41667	0.032
9.41833	0.046
9.42000	0.054
9.42167	0.047
9.42333	0.038
9.42500	0.053
9.42667	0.060
9.42833	0.047
9.43000	0.034
9.43167	0.048
9.43333	0.054
9.43500	0.048
9.43667	0.040
9.43833	0.055
9.44000	0.058
9.44167	0.047
9.44333	0.033
9.44500	0.049
9.44667	0.058
9.44833	0.050
9.45000	0.040
9.45167	0.052
9.45333	0.061
9.45500	0.051
9.45667	0.039
9.45833	0.048
9.46000	0.056
9.46167	0.051
9.46333	0.039
9.46500	0.052
9.46667	0.065
9.46833	0.060
9.47000	0.049
9.47167	0.056
9.47333	0.064
9.47500	0.062
9.47667	0.049
9.47833	0.054
9.48000	0.063
9.48167	0.057
9.48333	0.047
9.48500	0.055
9.48667	0.065
9.48833	0.060
9.49000	0.047
9.49167	0.053
9.49333	0.065
9.49500	0.062
9.49667	0.047
9.49833	0.047
9.50000	0.058
9.50167	0.059
9.50333	0.049
9.50500	0.053
9.50667	0.064
9.50833	0.059
9.51000	0.046
9.51167	0.046
9.51333	0.057
9.51500	0.055
9.51667	0.042
9.51833	0.042
9.52000	0.056
9.52167	0.057
9.52333	0.046
9.52500	0.045
9.52667	0.058
9.52833	0.056
9.53000	0.043
9.53167	0.044
9.53333	0.057
9.53500	0.057
9.53667	0.043
9.53833	0.042
9.54000	0.057
9.54167	0.059
9.54333	0.049
9.54500	0.043
9.54667	0.055
9.54833	0.056
9.55000	0.044
9.55167	0.040
9.55333	0.053
9.55500	0.057
9.55667	0.048
9.55833	0.044
9.56000	0.060
9.56167	0.061
9.56333	0.047
9.56500	0.041
9.56667	0.056
9.56833	0.061
9.57000	0.049
9.57167	0.044
9.57333	0.058
9.57500	0.061
9.57667	0.052
9.57833	0.045
9.58000	0.056
9.58167	0.062
9.58333	0.054
9.58500	0.044
9.58667	0.054
9.58833	0.058
9.59000	0.047
9.59167	0.037
9.59333	0.045
9.59500	0.052
9.59667	0.047
9.59833	0.040
9.60000	0.052
9.60167	0.059
9.60333	0.047
9.60500	0.034
9.60667	0.044
9.60833	0.052
9.61000	0.050
9.61167	0.040
9.61333	0.051
9.61500	0.061
9.61667	0.054
9.61833	0.041
9.62000	0.052
9.62167	0.058
9.62333	0.054
9.62500	0.043
9.62667	0.049
9.62833	0.058
9.63000	0.052
9.63167	0.043
9.63333	0.052
9.63500	0.064
9.63667	0.060
9.63833	0.047
9.64000	0.051
9.64167	0.059
9.64333	0.052
9.64500	0.039
9.64667	0.044
9.64833	0.053
9.65000	0.049
9.65167	0.037
9.65333	0.045
9.65500	0.057
9.65667	0.054
9.65833	0.043
9.66000	0.048
9.66167	0.056
9.66333	0.054
9.66500	0.039
9.66667	0.041
9.66833	0.056
9.67000	0.055
9.67167	0.041
9.67333	0.042
9.67500	0.055
9.67667	0.055
9.67833	0.044
9.68000	0.045
9.68167	0.062
9.68333	0.060
9.68500	0.043
9.68667	0.044
9.68833	0.058
9.69000	0.062
9.69167	0.052
9.69333	0.049
9.69500	0.060
9.69667	0.061
9.69833	0.050
9.70000	0.048
9.70167	0.061
9.70333	0.064
9.70500	0.052
9.70667	0.050
9.70833	0.064
9.71000	0.064
9.71167	0.053
9.71333	0.047
9.71500	0.060
9.71667	0.060
9.71833	0.048
9.72000	0.041
9.72167	0.055
9.72333	0.060
9.72500	0.049
9.72667	0.045
9.72833	0.058
9.73000	0.062
9.73167	0.054
9.73333	0.046
9.73500	0.057
9.73667	0.059
9.73833	0.050
9.74000	0.040
9.74167	0.052
9.74333	0.060
9.74500	0.053
9.74667	0.041
9.74833	0.052
9.75000	0.060
9.75167	0.051
9.75333	0.036
9.75500	0.049
9.75667	0.059
9.75833	0.052
9.76000	0.040
9.76167	0.051
9.76333	0.058
9.76500	0.047
9.76667	0.035
9.76833	0.048
9.77000	0.059
9.77167	0.059
9.77333	0.048
9.77500	0.056
9.77667	0.063
9.77833	0.058
9.78000	0.041
9.78167	0.048
9.78333	0.055
9.78500	0.047
9.78667	0.033
9.78833	0.042
9.79000	0.054
9.79167	0.055
9.79333	0.042
9.79500	0.051
9.79667	0.063
9.79833	0.059
9.80000	0.046
9.80167	0.055
9.80333	0.066
9.80500	0.062
9.80667	0.047
9.80833	0.056
9.81000	0.067
9.81167	0.064
9.81333	0.047
9.81500	0.050
9.81667	0.061
9.81833	0.061
9.82000	0.049
9.82167	0.051
9.82333	0.062
9.82500	0.055
9.82667	0.042
9.82833	0.046
9.83000	0.059
9.83167	0.058
9.83333	0.044
9.83500	0.042
9.83667	0.057
9.83833	0.059
9.84000	0.046
9.84167	0.046
9.84333	0.061
9.84500	0.064
9.84667	0.053
9.84833	0.048
9.85000	0.061
9.85167	0.063
9.85333	0.050
9.85500	0.047
9.85667	0.060
9.85833	0.061
9.86000	0.050
9.86167	0.043
9.86333	0.060
9.86500	0.065
9.86667	0.054
9.86833	0.050
9.87000	0.065
9.87167	0.067
9.87333	0.053
9.87500	0.044
9.87667	0.060
9.87833	0.065
9.88000	0.054
9.88167	0.043
9.88333	0.058
9.88500	0.063
9.88667	0.053
9.88833	0.041
9.89000	0.054
9.89167	0.060
9.89333	0.050
9.89500	0.039
9.89667	0.055
9.89833	0.063
9.90000	0.056
9.90167	0.044
9.90333	0.055
9.90500	0.062
9.90667	0.053
9.90833	0.041
9.91000	0.057
9.91167	0.063
9.91333	0.056
9.91500	0.044
9.91667	0.055
9.91833	0.063
9.92000	0.057
9.92167	0.044
9.92333	0.057
9.92500	0.064
9.92667	0.056
9.92833	0.042
9.93000	0.050
9.93167	0.060
9.93333	0.055
9.93500	0.039
9.93667	0.046
9.93833	0.056
9.94000	0.054
9.94167	0.040
9.94333	0.046
9.94500	0.058
9.94667	0.051
9.94833	0.036
9.95000	0.041
9.95167	0.054
9.95333	0.051
9.95500	0.040
9.95667	0.046
9.95833	0.059
9.96000	0.059
9.96167	0.044
9.96333	0.044
9.96500	0.058
9.96667	0.051
9.96833	0.037
9.97000	0.036
9.97167	0.053
9.97333	0.057
9.97500	0.047
9.97667	0.050
9.97833	0.066
9.98000	0.066
9.98167	0.051
9.98333	0.047
9.98500	0.062
9.98667	0.064
9.98833	0.053
9.99000	0.047
9.99167	0.058
9.99333	0.056
9.99500	0.045
9.99667	0.045
9.99833	0.062
10.00000	0.064
10.00167	0.055
10.00333	0.051
10.00500	0.061
10.00667	0.061
10.00833	0.049
10.01000	0.042
10.01167	0.056
10.01333	0.061
10.01500	0.051
10.01667	0.043
10.01833	0.058
10.02000	0.062
10.02167	0.052
10.02333	0.044
10.02500	0.060
10.02667	0.061
10.02833	0.049
10.03000	0.039
10.03167	0.055
10.03333	0.061
10.03500	0.048
10.03667	0.035
10.03833	0.051
10.04000	0.057
10.04167	0.050
10.04333	0.037
10.04500	0.049
10.04667	0.057
10.04833	0.047
10.05000	0.035
10.05167	0.050
10.05333	0.058
10.05500	0.050
10.05667	0.036
10.05833	0.049
10.06000	0.061
10.06167	0.053
10.06333	0.041
10.06500	0.054
10.06667	0.066
10.06833	0.060
10.07000	0.045
10.07167	0.053
10.07333	0.065
10.07500	0.058
10.07667	0.046
10.07833	0.052
10.08000	0.062
10.08167	0.055
10.08333	0.040
10.08500	0.048
10.08667	0.061
10.08833	0.057
10.09000	0.045
10.09167	0.051
10.09333	0.065
10.09500	0.058
10.09667	0.047
10.09833	0.051
10.10000	0.062
10.10167	0.058
10.10333	0.046
10.10500	0.046
10.10667	0.060
10.10833	0.055
10.11000	0.041
10.11167	0.041
10.11333	0.057
10.11500	0.057
10.11667	0.048
10.11833	0.051
10.12000	0.065
10.12167	0.063
10.12333	0.049
10.12500	0.049
10.12667	0.064
10.12833	0.065
10.13000	0.051
10.13167	0.047
10.13333	0.058
10.13500	0.058
10.13667	0.048
10.13833	0.043
10.14000	0.057
10.14167	0.059
10.14333	0.050
10.14500	0.041
10.14667	0.053
10.14833	0.056
10.15000	0.048
10.15167	0.041
10.15333	0.059
10.15500	0.066
10.15667	0.060
10.15833	0.051
10.16000	0.066
10.16167	0.073
10.16333	0.061
10.16500	0.047
10.16667	0.059
10.16833	0.067
10.17000	0.061
10.17167	0.050
10.17333	0.060
10.17500	0.065
10.17667	0.056
10.17833	0.044
10.18000	0.052
10.18167	0.060
10.18333	0.057
10.18500	0.046
10.18667	0.056
10.18833	0.064
10.19000	0.056
10.19167	0.040
10.19333	0.049
10.19500	0.060
10.19667	0.055
10.19833	0.041
10.20000	0.050
10.20167	0.060
10.20333	0.055
10.20500	0.044
10.20667	0.050
10.20833	0.060
10.21000	0.055
10.21167	0.040
10.21333	0.046
10.21500	0.061
10.21667	0.058
10.21833	0.046
10.22000	0.048
10.22167	0.059
10.22333	0.060
10.22500	0.050
10.22667	0.056
10.22833	0.073
10.23000	0.068
10.23167	0.053
10.23333	0.055
10.23500	0.069
10.23667	0.064
10.23833	0.053
10.24000	0.056
10.24167	0.070
10.24333	0.068
10.24500	0.055
10.24667	0.054
10.24833	0.066
10.25000	0.064
10.25167	0.048
10.25333	0.049
10.25500	0.062
10.25667	0.062
10.25833	0.052
10.26000	0.052
10.26167	0.063
10.26333	0.065
10.26500	0.056
10.26667	0.055
10.26833	0.069
10.27000	0.068
10.27167	0.054
10.27333	0.050
10.27500	0.062
10.27667	0.064
10.27833	0.055
10.28000	0.048
10.28167	0.062
10.28333	0.062
10.28500	0.050
10.28667	0.043
10.28833	0.056
10.29000	0.059
10.29167	0.047
10.29333	0.042
10.29500	0.057
10.29667	0.062
10.29833	0.048
10.30000	0.040
10.30167	0.052
10.30333	0.060
10.30500	0.050
10.30667	0.039
10.30833	0.050
10.31000	0.057
10.31167	0.046
10.31333	0.037
10.31500	0.050
10.31667	0.056
10.31833	0.044
10.32000	0.036
10.32167	0.046
10.32333	0.053
10.32500	0.046
10.32667	0.036
10.32833	0.050
10.33000	0.059
10.33167	0.047
10.33333	0.035
10.33500	0.047
10.33667	0.057
10.33833	0.048
10.34000	0.037
10.34167	0.045
10.34333	0.052
10.34500	0.049
10.34667	0.040
10.34833	0.047
10.35000	0.056
10.35167	0.051
10.35333	0.041
10.35500	0.053
10.35667	0.061
10.35833	0.054
10.36000	0.043
10.36167	0.051
10.36333	0.059
10.36500	0.054
10.36667	0.039
10.36833	0.047
10.37000	0.060
10.37167	0.057
10.37333	0.042
10.37500	0.050
10.37667	0.065
10.37833	0.062
10.38000	0.050
10.38167	0.057
10.38333	0.068
10.38500	0.062
10.38667	0.046
10.38833	0.045
10.39000	0.054
10.39167	0.055
10.39333	0.044
10.39500	0.046
10.39667	0.061
10.39833	0.060
10.40000	0.046
10.40167	0.049
10.40333	0.061
10.40500	0.059
10.40667	0.043
10.40833	0.043
10.41000	0.054
10.41167	0.055
10.41333	0.041
10.41500	0.040
10.41667	0.053
10.41833	0.051
10.42000	0.039
10.42167	0.039
10.42333	0.052
10.42500	0.054
10.42667	0.045
10.42833	0.044
10.43000	0.059
10.43167	0.057
10.43333	0.042
10.43500	0.035
10.43667	0.050
10.43833	0.054
10.44000	0.045
10.44167	0.039
10.44333	0.049
10.44500	0.052
10.44667	0.040
10.44833	0.030
10.45000	0.045
10.45167	0.050
10.45333	0.041
10.45500	0.037
10.45667	0.054
10.45833	0.057
10.46000	0.048
10.46167	0.041
10.46333	0.056
10.46500	0.056
10.46667	0.046
10.46833	0.034
10.47000	0.047
10.47167	0.052
10.47333	0.044
10.47500	0.033
10.47667	0.045
10.47833	0.054
10.48000	0.050
10.48167	0.038
10.48333	0.050
10.48500	0.058
10.48667	0.051
10.48833	0.040
10.49000	0.054
10.49167	0.063
10.49333	0.058
10.49500	0.042
10.49667	0.054
10.49833	0.061
10.50000	0.056
10.50167	0.042
10.50333	0.050
10.50500	0.056
10.50667	0.053
10.50833	0.043
10.51000	0.053
10.51167	0.062
10.51333	0.057
10.51500	0.041
10.51667	0.048
10.51833	0.054
10.52000	0.049
10.52167	0.034
10.52333	0.041
10.52500	0.052
10.52667	0.047
10.52833	0.033
10.53000	0.041
10.53167	0.052
10.53333	0.049
10.53500	0.036
10.53667	0.041
10.53833	0.051
10.54000	0.050
10.54167	0.035
10.54333	0.036
10.54500	0.046
10.54667	0.045
10.54833	0.030
10.55000	0.031
10.55167	0.043
10.55333	0.045
10.55500	0.032
10.55667	0.034
10.55833	0.047
10.56000	0.046
10.56167	0.032
10.56333	0.029
10.56500	0.043
10.56667	0.047
10.56833	0.039
10.57000	0.033
10.57167	0.050
10.57333	0.048
10.57500	0.033
10.57667	0.028
10.57833	0.041
10.58000	0.043
10.58167	0.031
10.58333	0.026
10.58500	0.044
10.58667	0.050
10.58833	0.038
10.59000	0.030
10.59167	0.047
10.59333	0.051
10.59500	0.041
10.59667	0.037
10.59833	0.053
10.60000	0.056
10.60167	0.045
10.60333	0.036
10.60500	0.050
10.60667	0.055
10.60833	0.048
10.61000	0.036
10.61167	0.051
10.61333	0.057
10.61500	0.051
10.61667	0.040
10.61833	0.053
10.62000	0.055
10.62167	0.048
10.62333	0.037
10.62500	0.054
10.62667	0.060
10.62833	0.051
10.63000	0.040
10.63167	0.055
